anon_id,numero_turnos_caller,duracion_promedio_caller,pausa_promedio_caller,desviacion_estandar_latencia,interrupciones_agente,duracion_total_interrupciones,duracion_promedio_interrupcion,label,split,tasa_interrupciones,duracion_interrupciones_por_turno,ratio_habla_pausa
call_7d5b26105bb5,7,5.108571428571429,9.245,0.20304819976687893,1,0.18000000000000682,0.18000000000000682,synthetic,train,0.14285693877580175,0.02571424897964529,0.5525760846739408
call_7f82debeb19b,41,1.1948780487804866,1.881000000000001,2.883717152458717,19,8.760000000000014,0.4610526315789481,human,train,0.4634145211184095,0.2136584844735407,0.6352321618601103
call_802282383eb2,8,3.6375,12.334285714285713,0.298469309262156,1,1.0499999999999972,1.0499999999999972,synthetic,train,0.12499984375019532,0.13124983593770473,0.2949094203884709
call_810c24005ecc,79,1.2288607594936711,0.16884615384615378,2.5464849924581854,65,43.52999999999997,0.6696923076923073,synthetic,val,0.8227847059766195,0.5510125884794188,7.2775598135043165
call_810e3066a7b4,12,2.5474999999999994,6.076363636363637,0.9577815275653709,7,4.589999999999993,0.6557142857142847,synthetic,val,0.5833328472226273,0.382499681250265,0.4192467666495461
call_81b12145be34,17,1.9941176470588255,5.495624999999998,0.5452320067425153,11,7.920000000000016,0.7200000000000014,synthetic,train,0.6470584429067983,0.46588207889289573,0.3628548196994208
call_81b98c77cf99,27,2.0344444444444445,3.8723076923076927,2.7630597170528173,13,6.990000000000002,0.5376923076923078,human,train,0.4814813031550729,0.2588887930041508,0.5253815947193179
call_850d796d23a7,13,3.2030769230769227,4.7175,1.6854444745891486,7,3.4799999999999898,0.49714285714285567,synthetic,train,0.5384611242606736,0.26769210177530556,0.678976180882907
call_8570ae0e7d61,16,4.2675,5.944000000000001,2.190786673777253,16,7.709999999999971,0.48187499999999817,synthetic,train,0.9999993750003906,0.4818746988283114,0.7179496669756612
call_8834a90f11cd,15,2.3320000000000007,6.130714285714285,2.2709290348486646,4,1.260000000000003,0.3150000000000007,human,train,0.2666664888890074,0.08399994400003753,0.380379200127135
call_8893de2fe204,8,8.024999999999999,10.251428571428574,7.9179542812521975,3,1.9199999999999875,0.6399999999999958,synthetic,train,0.37499953125058594,0.23999970000037346,0.78281696213507
call_88cd54e1e505,9,3.6933333333333334,7.24875,1.8075121023107976,3,1.8900000000000006,0.6300000000000002,synthetic,train,0.3333329629633745,0.209999766666926,0.5095124315515114
call_88d7858b7921,8,6.5887500000000045,11.391428571428566,0.25628876013478785,2,2.0700000000000074,1.0350000000000037,synthetic,train,0.24999968750039064,0.2587496765629052,0.5783949023370566
call_893d552b156a,29,2.5034482758620684,2.4492857142857147,2.8582223884216713,28,18.870000000000015,0.673928571428572,human,train,0.9655169084424454,0.6506894307967486,1.0221094420165375
call_8a3996f823e4,29,2.239655172413792,2.493214285714287,5.535614296627398,22,12.150000000000016,0.552272727272728,human,train,0.7586204280619213,0.4189653727705617,0.8982967097050197
call_8a570a10920b,15,4.207999999999999,6.010714285714287,0.9994226904997285,14,10.950000000000012,0.782142857142858,synthetic,train,0.9333327111115259,0.7299995133336585,0.7000820200655635
call_8a61615c9927,58,1.4498275862068977,1.5705263157894729,3.533755663725082,39,24.660000000000032,0.6323076923076931,human,train,0.6724136771700556,0.42517234048752806,0.9231417138406648
call_8a9391c1823b,43,1.5976744186046499,1.5257142857142867,1.6592666614075438,38,29.429999999999954,0.7744736842105251,human,train,0.8837207247161105,0.6844184454840813,1.0471580177126687
call_8ade6f74aa33,12,3.457500000000003,8.517272727272724,0.4973018106835041,7,2.4300000000000077,0.34714285714285825,synthetic,train,0.5833328472226273,0.20249983125014126,0.40593932486577344
call_8ae3fce602f3,14,2.361428571428572,6.999230769230769,1.921736422905305,3,1.88999999999999,0.6299999999999967,synthetic,train,0.21428556122459913,0.13499990357149674,0.33738353191243314
call_8c2ebe3761bb,12,3.840000000000001,6.826363636363634,1.5216326459073213,3,1.2000000000000028,0.40000000000000097,synthetic,train,0.24999979166684028,0.09999991666673635,0.5625241459893989
call_8c6b33721067,9,7.486666666666668,8.98125,0.9501973479230506,37,19.04999999999997,0.514864864864864,synthetic,train,4.1111065432149525,2.1166643148174247,0.8335875664067924
call_8cafd2754e55,109,1.4039449541284403,0.1727777777777776,3.3640284860545595,106,74.64000000000001,0.7041509433962265,synthetic,val,0.9724769750021124,0.684770579378846,8.125256150548184
call_8d3ea77f4bb4,14,2.2264285714285714,7.013076923076922,2.5346200703653574,3,2.190000000000012,0.730000000000004,synthetic,train,0.21428556122459913,0.15642845969395822,0.3174676994380883
call_8d6cd93e02b8,17,2.2482352941176473,5.503124999999999,2.59034689932131,8,4.469999999999999,0.5587499999999999,human,train,0.4705879584776715,0.2629410217993989,0.40853718727918686
call_8d75a71e6126,12,4.064999999999999,9.88909090909091,0.5345877766177312,8,5.669999999999993,0.7087499999999991,synthetic,val,0.6666661111115741,0.47249960625032755,0.41105860253312837
call_8da8b9947630,44,1.4720454545454549,2.773255813953488,3.0074043178290846,31,15.690000000000012,0.5061290322580649,human,val,0.7045452944215239,0.35659082804753933,0.5307985434136763
call_8e6c9fa78a21,9,3.7633333333333336,10.44375,0.22248595461287013,4,1.8299999999999983,0.4574999999999996,synthetic,train,0.44444395061783265,0.20333310740765825,0.3603427628874403
call_8ed994ce484f,13,3.842307692307693,8.004999999999999,0.6441900101916893,5,2.5800000000000267,0.5160000000000053,synthetic,train,0.38461508875762407,0.19846138579893607,0.47998786913541563
call_8ee1e10130a2,14,2.905714285714286,5.891538461538461,1.7883634854368826,5,5.460000000000008,1.0920000000000016,synthetic,train,0.35714260204099857,0.389999721428771,0.49320043867644203
call_8f8e2145bc91,8,5.30625,9.578571428571427,0.6235382907247944,2,1.8299999999999983,0.9149999999999991,synthetic,train,0.24999968750039064,0.2287497140628572,0.5539703388825695
call_9083846f078a,10,5.174999999999997,8.996666666666668,0.42539393507665624,3,2.0400000000000045,0.6800000000000015,synthetic,train,0.2999997000003,0.20399979600020446,0.5752124025056656
call_91a25cd95998,13,2.801538461538463,6.6825,0.2202970023190722,8,5.400000000000013,0.6750000000000016,synthetic,train,0.6153841420121985,0.41538429585823494,0.41923445854004904
call_924e8a27e4de,36,1.7958333333333343,2.3888571428571423,1.9785529471575638,32,25.379999999999978,0.7931249999999993,human,train,0.8888886419753772,0.7049998041667204,0.7517510292286387
call_925ba94f05a4,136,1.1596323529411758,0.5246666666666672,5.03888852804259,141,81.57000000000004,0.5785106382978726,synthetic,val,1.0367646296496595,0.599779367663282,2.2101847225424702
call_927c1f5f2007,12,4.802500000000003,6.861818181818179,0.5682749014661471,6,3.5999999999999908,0.5999999999999984,synthetic,train,0.49999958333368055,0.29999975000020757,0.6998863674152046
call_9491f635b944,9,1.9866666666666657,12.742500000000001,2.015421792082241,2,1.6199999999999974,0.8099999999999987,synthetic,train,0.22222197530891633,0.17999980000022195,0.1559085821134663
call_94a8c8502249,39,2.066153846153848,2.2918421052631563,1.8730649189527988,34,23.700000000000035,0.6970588235294128,human,train,0.8717946482577824,0.6076921518738081,0.9015214556859927
call_957a8384caff,10,5.700000000000002,8.286666666666665,0.6946653870749564,5,4.260000000000019,0.8520000000000039,synthetic,val,0.49999950000050003,0.4259995740004279,0.6878511409680523
call_95ccefc6e4ce,34,1.984411764705884,4.373636363636362,3.9214636645935244,17,9.300000000000022,0.547058823529413,human,val,0.4999998529412197,0.2735293313149032,0.4537202141455244
call_9741efdd34af,18,1.8683333333333323,4.990588235294119,1.6219269585352882,8,3.0299999999999905,0.3787499999999988,human,train,0.4444441975310014,0.16833323981486625,0.37437061555471474
call_97701e543c60,81,1.1818518518518513,0.4912500000000005,2.60335251239579,90,53.160000000000004,0.5906666666666667,synthetic,train,1.1111109739369167,0.6562962152720722,2.4057563242516182
call_989dad5aa1af,35,1.4442857142857137,2.1635294117647064,2.3743149729783317,30,16.200000000000014,0.5400000000000005,human,train,0.8571426122449679,0.462857010612283,0.6675569238221881
call_9a3d5b0a64a3,34,2.094705882352943,4.3190909090909075,4.556888890859241,10,3.7799999999999967,0.37799999999999967,human,val,0.2941175605536586,0.11117643788928287,0.4849865577217645
call_9bb847dfc83e,31,1.241612903225806,2.769,1.806620296728597,20,10.290000000000001,0.5145000000000001,human,val,0.6451610822061026,0.33193537679503976,0.44839596217630345
call_9c2dbbd1fe2e,9,5.196666666666669,10.43625,1.7641924498194699,1,0.6599999999999966,0.6599999999999966,synthetic,train,0.11111098765445816,0.073333251851942,0.4979433884041476
call_9dc1a304389f,14,3.3857142857142852,7.158461538461539,2.0257599306688086,3,2.160000000000011,0.7200000000000036,synthetic,train,0.21428556122459913,0.15428560408171216,0.47296608885336505
call_9f11e2c5441c,65,1.1238461538461533,0.8629687500000003,2.853224953264038,56,24.360000000000042,0.4350000000000008,human,val,0.8615383289941032,0.3747691731124355,1.3022871696969978
call_a0fbbe7bfec4,76,1.1419736842105266,0.9371999999999997,2.749962754283132,65,35.70000000000006,0.5492307692307702,human,train,0.8552630453601255,0.4697367802977928,1.2184821803123387
call_a2aa58c1750b,40,1.389,2.0107692307692306,1.9792576206105525,32,12.569999999999968,0.392812499999999,human,train,0.7999998000000499,0.31424992143751884,0.6907769777732552
call_a381913d938c,75,1.012,0.4175675675675675,2.348788278746805,58,33.540000000000006,0.5782758620689656,synthetic,train,0.773333230222236,0.4471999403733413,2.423501831994962
call_a3a1f51a4bf9,11,2.768181818181819,7.712999999999999,1.7274895079276162,1,1.1099999999999994,1.1099999999999994,synthetic,val,0.09090900826453795,0.10090899917363706,0.3588977348897278
call_a426226cf8b9,77,1.6710389610389609,0.11486842105263168,3.4681180775746365,70,59.96999999999998,0.8567142857142854,synthetic,train,0.9090907910271699,0.7788310676842766,14.546151885856549
call_a4683528fef4,44,1.4031818181818188,2.15860465116279,4.065253891038821,24,12.600000000000026,0.5250000000000011,human,train,0.5454544214876315,0.2863635712810071,0.6500381239541578
call_a49598543013,13,4.6707692307692295,7.977500000000002,1.340388864357022,9,5.580000000000027,0.620000000000003,synthetic,train,0.6923071597637233,0.4292304390535105,0.5854921185644679
call_a6481017c744,14,2.04,6.27,2.020964844102663,1,0.4200000000000017,0.4200000000000017,synthetic,train,0.0714285204081997,0.029999978571444,0.3253583327618298
call_a71916766a4f,9,3.343333333333333,11.835,0.21891779278989634,0,0.0,0.0,synthetic,train,0.0,0.0,0.28249518448512784
call_a766613f8c8a,34,1.2741176470588245,1.4027272727272722,2.347098063179683,32,14.730000000000011,0.46031250000000035,human,train,0.9411761937717076,0.4332351666955395,0.9083081143068373
call_a7c95e99f3b6,80,1.0485,0.4872151898734177,2.3275610011804555,81,46.04999999999996,0.5685185185185181,human,val,1.0124998734375157,0.5756249280468835,2.151982331357709
call_a7df1d46e72b,15,4.140000000000001,7.135714285714286,1.250570155683285,19,6.960000000000001,0.36631578947368426,synthetic,train,1.2666658222227851,0.46399969066687297,0.5801793671160022
call_a7ea289a43fd,95,1.6149473684210531,0.14457446808510604,3.7295290623144317,98,77.46000000000002,0.7904081632653064,synthetic,train,1.0315788387811748,0.815368335224386,11.169577132382258
call_a8ca5b456ce4,11,5.997272727272727,8.529,1.0314781978923622,43,20.430000000000007,0.4751162790697676,synthetic,train,3.9090873553751315,1.8572710388445108,0.7031616479840834
call_a9d29125d786,8,2.107500000000001,6.99,0.8167181713593569,14,9.600000000000001,0.6857142857142858,synthetic,train,1.7499978125027345,1.1999985000018751,0.3015017145898219
call_abf730747901,28,1.3939285714285699,2.8833333333333346,3.0948302053586074,18,8.939999999999973,0.49666666666666515,human,val,0.6428569132653881,0.3192856002551418,0.48344175850091936
call_ac80248cae29,6,7.7450000000000045,17.453999999999997,0.7694673482351226,2,0.75,0.375,synthetic,train,0.33333277777870374,0.1249997916670139,0.44373757090777455
call_acda78859d0d,77,1.2354545454545454,0.6896052631578948,4.085412479962435,67,37.890000000000015,0.5655223880597017,human,train,0.8701297571260055,0.4920778581717069,1.7915127629239767
call_ad8e23b11d98,58,1.8351724137931045,0.1415789473684201,2.586097554987007,57,55.41000000000001,0.9721052631578949,synthetic,train,0.9827584512485429,0.95534466287161,12.961268855385388
call_adf30039caa2,11,1.9118181818181794,5.9250000000000025,0.7022936448782401,6,5.2499999999999964,0.8749999999999994,synthetic,train,0.5454540495872277,0.4772722933888239,0.3226691907386112
call_aed9b45d6c31,17,2.271176470588237,4.957499999999999,1.998599141751985,10,7.3500000000000085,0.7350000000000009,synthetic,train,0.5882349480970893,0.4323526868513612,0.4581284698544708
call_af9ad367dcce,11,4.298181818181817,8.154,5.131373021999968,1,0.5399999999999991,0.5399999999999991,synthetic,val,0.09090900826453795,0.049090864462850416,0.5271249137763895
call_b0836ff3142a,11,2.942727272727272,11.001000000000001,0.7134474561782902,3,3.060000000000006,1.020000000000002,synthetic,train,0.2727270247936138,0.2781815652894866,0.26749610015146535
call_b167dd907a80,8,8.238750000000007,12.072857142857135,0.2932545213389146,7,2.3399999999999963,0.33428571428571374,synthetic,train,0.8749989062513672,0.29249963437545656,0.6824186750762375
call_b2594d9c3ffd,8,8.606250000000006,14.87571428571428,0.30925890678938683,1,0.27000000000001023,0.27000000000001023,synthetic,train,0.12499984375019532,0.033749957812554014,0.5785432584459039
call_b382ffa5187d,65,0.9715384615384612,0.9581250000000003,2.125077939747153,55,28.710000000000004,0.5220000000000001,human,train,0.8461537159763514,0.4416922397396555,1.0139891158745489
call_b3f14bd5c2b6,89,1.25123595505618,0.14522727272727237,4.084363556490509,74,48.75000000000003,0.6587837837837842,synthetic,train,0.8314605807347661,0.5477527474435119,8.61511602056698
call_b41c86402714,40,2.0220000000000002,1.5261538461538458,3.20320935975611,37,39.30000000000001,1.0621621621621624,human,train,0.9249997687500577,0.9824997543750617,1.3248905123101515
call_b5840ec7dd5e,16,2.906250000000001,4.9799999999999995,2.0339828539100315,28,9.90000000000006,0.35357142857143076,synthetic,train,1.7499989062506836,0.6187496132814955,0.5835831654956519
call_b5c4803ea37c,13,1.7792307692307683,5.800000000000001,1.642910388747525,4,1.1400000000000068,0.2850000000000017,human,train,0.30769207100609924,0.0876922402367388,0.30676339682703446
call_b5cc1f8d8fee,67,1.1243283582089556,1.262272727272727,2.778408358573844,47,27.210000000000072,0.5789361702127674,human,val,0.7014924326130697,0.40611934237024844,0.8907104041882645
call_b658b1155216,97,0.9649484536082477,0.9762499999999997,2.4460197865210795,67,36.21000000000005,0.5404477611940306,human,val,0.6907215782761259,0.3732989305877396,0.9884133874257349
call_b712f501aeb8,109,1.1944954128440362,0.6600000000000007,6.974374046630856,99,60.50999999999997,0.6112121212121209,synthetic,val,0.9082567974076332,0.555137563748847,1.8098141131862169
call_b72eccd91b8c,13,3.1223076923076927,5.9750000000000005,3.053488547169009,4,1.9200000000000017,0.4800000000000004,synthetic,train,0.30769207100609924,0.14769219408292777,0.5225610822923631
call_b78e6c8e05d3,19,3.2699999999999974,3.758333333333335,2.9775216697981643,19,20.49,1.078421052631579,human,train,0.9999994736844876,1.07842048504185,0.8700642038202991
call_b7c3a7552903,84,1.7385714285714302,0.14024096385542,3.0130439903144124,103,86.76000000000013,0.8423300970873799,synthetic,train,1.2261903302154369,1.0328570198979754,12.396146028370007
call_b956718b62ae,15,1.916000000000001,6.462857142857142,1.0621057251651413,6,4.380000000000006,0.730000000000001,synthetic,train,0.39999973333351113,0.29199980533346354,0.2964628480901999
call_b96e9305d9a2,81,0.9355555555555556,0.7717499999999998,1.5599019705548787,74,35.61000000000001,0.4812162162162163,human,train,0.9135801341259093,0.43962957535437347,1.2122363889752719
call_bac44092a11a,31,2.654516129032256,2.7170000000000014,1.0829156046971318,34,23.099999999999998,0.6794117647058823,human,train,1.0967738397503743,0.7451610499480483,0.976999027987477
call_bba20372ca37,14,3.306428571428572,5.229230769230768,3.6953873832235655,3,2.1900000000000084,0.7300000000000028,synthetic,train,0.21428556122459913,0.15642845969395797,0.6322961051791376
call_bc24a38d8bf2,67,1.5008955223880605,0.15045454545454473,4.846074238440381,65,48.120000000000054,0.7403076923076931,synthetic,train,0.9701491089329688,0.7182088480285309,9.975077636089893
call_bc2c7c34acea,83,0.7825301204819276,1.5245121951219514,2.107068758580872,67,27.33,0.407910447761194,human,val,0.8072288184061664,0.3292770687617989,0.5132953281925361
call_bc7120020303,27,1.8044444444444456,3.2469230769230757,4.339540581851778,10,6.7499999999999885,0.6749999999999988,human,train,0.37037023319620993,0.24999990740744127,0.5557381078375689
call_bd2262567810,36,1.9716666666666645,5.344285714285716,4.2351933644433055,15,10.079999999999945,0.6719999999999964,human,train,0.41666655092595806,0.2799999222222423,0.36892918582260464
call_bd98a8224da0,46,1.6571739130434768,1.382666666666668,2.3131243692949344,37,23.63999999999995,0.6389189189189176,human,val,0.8043476512287714,0.5139129317580572,1.1985259844143907
call_bda847d77eef,45,1.8100000000000003,1.311136363636363,2.334136416715897,47,32.97000000000003,0.7014893617021283,human,train,1.0444442123457305,0.7326665038518886,1.3804713571260687
call_bdfa814252df,66,2.24,0.13430769230769182,3.4256314339335825,69,74.25000000000001,1.0760869565217392,synthetic,train,1.0454543870523656,1.1249998295454806,16.67687972831353
call_be72006df132,55,1.1034545454545448,1.2477777777777788,2.0114696336466853,38,23.400000000000023,0.6157894736842111,human,val,0.690908965289279,0.425454468099188,0.8843287016480629
call_bf0384ed27ed,32,1.6415624999999994,3.573870967741936,1.9648432589542757,12,6.149999999999975,0.5124999999999978,human,val,0.3749998828125366,0.1921874399414242,0.4593220968512497
call_bf4ed1a05c84,64,1.4189062500000007,0.857619047619047,3.0382366464189157,64,42.78000000000002,0.6684375000000004,human,train,0.9999998437500244,0.6684373955566573,1.6544521829562253
call_c04725672945,10,7.473000000000003,10.613333333333332,1.3372396942956768,30,14.220000000000029,0.474000000000001,synthetic,val,2.9999970000030003,1.421998578001425,0.7041136581843678
call_c1cbe639d50f,8,2.88,7.95,1.274079499650067,6,3.1799999999999997,0.5299999999999999,synthetic,train,0.7499990625011719,0.3974995031256211,0.3622636952657921
call_c1d95df7a179,11,2.1681818181818184,5.711999999999999,0.19068298298484856,4,4.409999999999997,1.1024999999999991,synthetic,train,0.3636360330581518,0.400908726446612,0.37958298710643346
call_c21f9cf2390e,22,1.9677272727272737,3.294285714285713,2.551514447152116,9,7.950000000000003,0.8833333333333336,synthetic,val,0.40909072314058037,0.3613634721075128,0.5973134907695822
call_c337629bcbbb,42,1.822142857142857,1.8043902439024389,3.5793120506736424,36,29.069999999999972,0.8074999999999992,human,train,0.857142653061273,0.6921426923469773,1.0098329698748243
call_c3417b995627,13,2.487692307692308,6.145,0.43355861993861716,6,5.519999999999996,0.9199999999999994,synthetic,train,0.46153810650914884,0.42461505798841664,0.40483128712439986
call_c3a3ab5fa472,16,4.385625000000004,8.017999999999997,1.333274165353848,8,7.140000000000029,0.8925000000000036,synthetic,train,0.4999996875001953,0.44624972109392613,0.5469717548369241
call_c3e9e24958f7,32,2.596874999999998,3.607741935483873,1.780242372045393,53,22.979999999999947,0.4335849056603764,synthetic,train,1.6562494824220366,0.718124775586006,0.7198042011864944
call_c49b6face6c3,8,3.3974999999999995,11.79857142857143,0.7233737919341187,3,1.8000000000000043,0.6000000000000014,synthetic,val,0.37499953125058594,0.2249997187503521,0.28795834656636077
call_c4fc8a865292,22,3.4718181818181844,4.534285714285712,2.0563494005501255,23,10.320000000000062,0.44869565217391577,human,val,1.0454540702481498,0.46909069586786833,0.7656796999101547
call_c509bc8280ae,25,2.8176000000000005,2.7175,2.5706063479357217,24,21.63,0.90125,human,train,0.9599996160001536,0.8651996539201384,1.0368315111995912
call_c5b04c36bb62,68,1.2472058823529426,0.7240298507462671,4.812890970173894,48,28.500000000000046,0.593750000000001,synthetic,train,0.7058822491349633,0.41911758542388516,1.7225652442575485
call_c647ee088162,23,2.754782608695652,3.312272727272727,1.1043750068903921,20,20.730000000000008,1.0365000000000004,human,train,0.8695648393196351,0.9013039559548021,0.8316870374661193
call_c67ce09b3316,11,2.200909090909091,7.856999999999999,1.4167729015426054,4,2.0399999999999956,0.5099999999999989,synthetic,train,0.3636360330581518,0.18545437685965702,0.2801204390613085
call_c6daaae3eb0f,13,3.9784615384615405,3.8174999999999986,0.418919063565005,18,14.67000000000001,0.8150000000000006,human,train,1.3846143195274465,1.1284606704148699,1.042161392756415
call_c6e878157063,32,2.2246874999999986,2.5112903225806464,3.4791231059286907,17,10.169999999999993,0.5982352941176466,human,train,0.5312498339844268,0.31781240068362454,0.8858707499045273
call_c87e905eb0d7,14,3.0192857142857146,5.367692307692308,0.8611160659985845,11,9.870000000000005,0.8972727272727277,synthetic,train,0.7857137244901968,0.7049994964289314,0.562491274890349
call_ca184bb77a63,48,1.4981249999999997,0.9944680851063836,3.583309714584868,45,31.31999999999999,0.6959999999999997,human,val,0.9374998046875407,0.652499864062528,1.5064434525369546
call_ca5206a4f854,14,3.507857142857143,5.2130769230769225,2.518225434836869,11,7.170000000000002,0.651818181818182,synthetic,train,0.7857137244901968,0.512142491326792,0.6728944279307546
call_cbad95f3aabc,10,2.556000000000001,6.719999999999998,0.6913826726205995,6,4.170000000000002,0.6950000000000003,synthetic,train,0.5999994000006,0.4169995830004172,0.38035657685033236
call_cbb902adb22a,67,1.3849253731343276,1.047272727272728,2.484398577866742,54,42.780000000000015,0.7922222222222225,human,train,0.8059700289596972,0.6385073673869603,1.322398753525582
call_ce3072c8e106,79,1.4844303797468354,0.16269230769230777,3.624000948902837,76,58.25999999999999,0.7665789473684209,synthetic,train,0.9620251946803551,0.7374682610799668,9.123597574006727
call_ce6146a1c53e,117,1.324358974358974,0.14793103448275902,4.844126967727031,95,70.40999999999995,0.7411578947368416,synthetic,train,0.8119657425670306,0.6017948203594167,8.951938040647635
call_cea74e96e420,93,1.202903225806452,0.16434782608695628,5.43378635479406,70,48.12000000000007,0.6874285714285724,synthetic,train,0.7526880911088074,0.5174192992022266,7.318807107913655
call_cf313f91b995,20,2.338500000000001,3.7342105263157883,2.783706351724546,16,11.700000000000008,0.7312500000000005,human,val,0.7999996000002,0.5849997075001466,0.6262351094479104
call_d0442c9e97b7,101,1.2267326732673272,0.7043999999999996,8.083201855505159,120,64.05000000000011,0.533750000000001,synthetic,train,1.1881186942456738,0.6341583530536294,1.7415037737501284
call_d13864e1e455,81,1.784814814814815,0.14062499999999978,5.435884932556979,73,71.39999999999999,0.9780821917808218,synthetic,train,0.9012344566377214,0.8814813726566205,12.691113981688895
call_d13e6463c6fb,63,0.9528571428571432,1.3466129032258058,3.4198204745666785,40,14.42999999999997,0.36074999999999924,human,train,0.6349205341395977,0.2290475826908594,0.707590180275855
call_d147a02786d2,8,6.131250000000005,13.51285714285714,0.6972753094315447,3,1.860000000000003,0.620000000000001,synthetic,train,0.37499953125058594,0.23249970937536366,0.45373420275511
call_d17b2416d506,10,3.548999999999998,11.46,0.9685246512092527,1,0.29999999999999716,0.29999999999999716,synthetic,train,0.0999999000001,0.029999970000029717,0.3096855936425883
call_d38f7d5159e7,22,2.502272727272727,2.3371428571428576,1.466514934336361,17,16.11,0.9476470588235294,human,train,0.772726921487763,0.7322723944216389,1.0706500088880477
call_d3e854cbb77d,57,1.1110526315789475,1.4823214285714283,2.8788942682551237,51,23.279999999999948,0.4564705882352931,human,train,0.8947366851339148,0.40842098097877433,0.74953050995465
call_d437831f4543,10,3.1559999999999997,10.476666666666667,0.3671648131289273,2,1.1700000000000088,0.5850000000000044,synthetic,train,0.1999998000002,0.11699988300011789,0.30124056515377173
call_d4518fcb700a,9,6.4766666666666675,5.744999999999999,1.3339134154809296,5,3.6300000000000043,0.7260000000000009,synthetic,val,0.5555549382722909,0.4033328851856836,1.1273551598111524
call_d557fa43925b,35,2.175428571428571,1.9314705882352945,3.8278430767627936,33,28.919999999999966,0.8763636363636353,human,train,0.9428568734694647,0.826285478204148,1.126301027656799
call_d5d00276dd35,106,0.9266037735849052,0.49142857142857177,3.7262527873407674,93,49.35000000000004,0.530645161290323,human,train,0.8773584077963766,0.46556599381452923,1.8854925670391391
call_d60330be1b1f,41,1.8095121951219535,1.913999999999998,2.9057482817551614,31,18.570000000000086,0.5990322580645189,human,val,0.7560973765616155,0.4529267187983633,0.945403730974214
call_d72a7cb67eb0,37,1.578648648648649,3.0091666666666663,3.2202159421824046,13,6.180000000000038,0.4753846153846183,human,train,0.3513512563915523,0.1670269818846005,0.5246114879646977
call_d80d9f6f7884,46,1.2489130434782614,1.651333333333333,3.434729022084494,30,12.509999999999982,0.4169999999999994,human,train,0.6521737712665714,0.27195646261815987,0.7563012598702036
call_d88d3c23953c,91,1.6562637362637365,0.15399999999999966,3.70754038822736,86,74.43000000000006,0.8654651162790705,synthetic,val,0.9450548412027646,0.8179119980316493,10.754260997751704
call_d88d8e15e430,15,3.8120000000000003,5.505,2.051497014377551,5,3.6299999999999955,0.7259999999999991,synthetic,train,0.3333331111112593,0.24199983866677394,0.6924601408535136
call_d89caa393417,10,4.455000000000001,4.239999999999999,0.5760989498341392,37,18.690000000000015,0.5051351351351355,synthetic,train,3.6999963000037,1.8689981310018706,1.0507050690918187
call_d9b9c625f406,26,1.458461538461538,3.6948000000000003,1.5795238328247982,12,4.7999999999999865,0.39999999999999886,synthetic,train,0.4615382840237369,0.18461531360949424,0.39473248650445836
call_db5326bcb672,30,2.2020000000000013,4.4658620689655155,2.540386875298816,21,8.51999999999999,0.40571428571428525,human,train,0.6999997666667445,0.28399990533336456,0.4930727898146168
call_dc1a55102190,52,1.3107692307692307,1.7929411764705883,2.554609398023616,39,21.449999999999985,0.5499999999999996,human,val,0.7499998557692584,0.4124999206730919,0.7310680000497675
call_dcdbcc7d70e4,13,3.0900000000000025,7.269999999999999,1.0049741672914165,2,1.1400000000000077,0.5700000000000038,synthetic,train,0.15384603550304962,0.08769224023673887,0.4250338032547415
call_ddeabfdb99d4,64,1.2998437499999995,1.0057142857142864,2.8484242551500625,52,29.999999999999964,0.5769230769230762,human,train,0.8124998730468947,0.46874992675782334,1.2924454231278935
call_ddf2da1910f1,42,1.1914285714285708,1.107804878048781,2.5739160399064698,36,19.739999999999977,0.5483333333333327,human,train,0.857142653061273,0.46999988809526416,1.0754762325697056
call_df3e278ab7fe,10,4.151999999999999,8.313333333333334,1.8457762594637523,2,1.529999999999994,0.764999999999997,synthetic,train,0.1999998000002,0.1529998470001524,0.4994380519991354
call_df75973c8794,15,4.956,5.963571428571429,1.9511359328789553,32,12.269999999999975,0.3834374999999992,synthetic,train,2.133331911112059,0.8179994546670285,0.8310442406732101
call_e0a8703be347,13,4.326923076923075,6.645000000000002,4.177751511555909,4,1.3800000000000203,0.3450000000000051,synthetic,train,0.30769207100609924,0.1061537644971058,0.651153734444805
call_e0c1f661d9ca,22,2.6168181818181817,3.075714285714286,2.676755498733495,28,12.690000000000019,0.4532142857142864,human,train,1.272726694215139,0.5768179196282193,0.8507973858295523
call_e106a61086bb,16,2.428125000000002,6.528,2.55231365627346,2,0.7799999999999976,0.3899999999999988,synthetic,train,0.12499992187504883,0.048749969531268894,0.3719548530103358
call_e118b75d4937,66,1.286818181818181,0.9673846153846163,2.384663256343303,62,39.32999999999999,0.6343548387096772,human,train,0.9393937970615459,0.5959090006198482,1.3301895228211174
call_e2200941723b,56,1.2305357142857143,0.6414545454545456,3.643483271944742,74,40.77,0.550945945945946,synthetic,train,1.3214283354592258,0.72803558427936,1.918322256475998
call_e2d538297f0c,25,2.6964000000000006,5.679999999999999,3.5195087579423903,9,6.180000000000006,0.6866666666666673,human,val,0.3599998560000576,0.24719990112003978,0.4747174740889543
call_e3064936e37a,91,0.8970329670329676,0.37366666666666604,3.018730063489187,92,39.81000000000001,0.43271739130434794,synthetic,train,1.0109888998913297,0.4374724793986287,2.4005592188424103
